CODIGO_PERSONA|PATERNO_MATERNO|NOMBRE_DOCENTE|MARCACION_BIOMETRICO|SENTIDO_RELOJ
88000046|Rojas Chavez|Jorge Hugo|2026-06-11 13:08:37|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-12 07:58:34|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-12 13:00:38|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-15 07:46:37|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-15 13:06:41|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-16 07:47:38|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-16 13:08:42|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-17 07:48:39|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-17 13:00:43|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-18 07:49:40|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-18 13:02:44|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-19 07:50:41|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-19 13:04:45|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-22 07:53:44|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-22 13:00:48|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-23 07:54:45|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-23 13:02:49|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-24 07:55:46|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-24 13:04:50|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-25 07:56:47|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-25 13:06:51|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-26 07:57:48|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-26 13:08:52|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-29 07:45:51|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-29 13:04:55|salida
88000046|Rojas Chavez|Jorge Hugo|2026-06-30 07:46:52|entrada
88000046|Rojas Chavez|Jorge Hugo|2026-06-30 13:06:56|salida
88000047|Vargas Ramos|Elena Diana|2026-06-01 07:48:30|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-01 13:09:38|salida
88000047|Vargas Ramos|Elena Diana|2026-06-02 07:49:31|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-02 13:01:39|salida
88000047|Vargas Ramos|Elena Diana|2026-06-03 07:50:32|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-03 13:03:40|salida
88000047|Vargas Ramos|Elena Diana|2026-06-04 07:51:33|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-04 13:05:41|salida
88000047|Vargas Ramos|Elena Diana|2026-06-05 07:52:34|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-05 13:07:42|salida
88000047|Vargas Ramos|Elena Diana|2026-06-08 07:55:37|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-08 13:03:45|salida
88000047|Vargas Ramos|Elena Diana|2026-06-09 07:56:38|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-09 13:05:46|salida
88000047|Vargas Ramos|Elena Diana|2026-06-10 07:57:39|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-10 13:07:47|salida
88000047|Vargas Ramos|Elena Diana|2026-06-11 07:58:40|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-11 13:09:48|salida
88000047|Vargas Ramos|Elena Diana|2026-06-12 07:59:41|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-12 13:01:49|salida
88000047|Vargas Ramos|Elena Diana|2026-06-15 07:47:44|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-15 13:07:52|salida
88000047|Vargas Ramos|Elena Diana|2026-06-16 07:48:45|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-16 13:09:53|salida
88000047|Vargas Ramos|Elena Diana|2026-06-17 07:49:46|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-17 13:01:54|salida
88000047|Vargas Ramos|Elena Diana|2026-06-18 07:50:47|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-18 13:03:55|salida
88000047|Vargas Ramos|Elena Diana|2026-06-19 07:51:48|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-19 13:05:56|salida
88000047|Vargas Ramos|Elena Diana|2026-06-22 07:54:51|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-22 13:01:59|salida
88000047|Vargas Ramos|Elena Diana|2026-06-23 07:55:52|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-23 13:03:00|salida
88000047|Vargas Ramos|Elena Diana|2026-06-24 07:56:53|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-24 13:05:01|salida
88000047|Vargas Ramos|Elena Diana|2026-06-25 07:57:54|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-25 13:07:02|salida
88000047|Vargas Ramos|Elena Diana|2026-06-26 07:58:55|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-26 13:09:03|salida
88000047|Vargas Ramos|Elena Diana|2026-06-29 07:46:58|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-29 13:05:06|salida
88000047|Vargas Ramos|Elena Diana|2026-06-30 07:47:59|entrada
88000047|Vargas Ramos|Elena Diana|2026-06-30 13:07:07|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-01 07:49:37|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-01 13:00:49|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-02 07:50:38|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-02 13:02:50|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-03 07:51:39|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-03 13:04:51|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-04 07:52:40|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-04 13:06:52|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-05 07:53:41|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-05 13:08:53|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-08 07:56:44|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-08 13:04:56|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-09 07:57:45|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-09 13:06:57|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-10 07:58:46|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-10 13:08:58|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-11 07:59:47|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-11 13:00:59|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-12 07:45:48|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-12 13:02:00|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-15 07:48:51|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-15 13:08:03|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-16 07:49:52|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-16 13:00:04|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-17 07:50:53|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-17 13:02:05|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-18 07:51:54|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-18 13:04:06|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-19 07:52:55|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-19 13:06:07|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-22 07:55:58|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-22 13:02:10|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-23 07:56:59|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-23 13:04:11|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-24 07:57:00|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-24 13:06:12|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-25 07:58:01|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-25 13:08:13|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-26 07:59:02|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-26 13:00:14|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-29 07:47:05|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-29 13:06:17|salida
88000048|Torres Gutierrez|Miguel Mario|2026-06-30 07:48:06|entrada
88000048|Torres Gutierrez|Miguel Mario|2026-06-30 13:08:18|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-01 07:50:44|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-01 13:01:00|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-02 07:51:45|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-02 13:03:01|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-03 07:52:46|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-03 13:05:02|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-04 07:53:47|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-04 13:07:03|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-05 07:54:48|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-05 13:09:04|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-08 07:57:51|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-08 13:05:07|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-09 07:58:52|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-09 13:07:08|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-10 07:59:53|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-10 13:09:09|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-11 07:45:54|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-11 13:01:10|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-12 07:46:55|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-12 13:03:11|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-15 07:49:58|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-15 13:09:14|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-16 07:50:59|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-16 13:01:15|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-17 07:51:00|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-17 13:03:16|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-18 07:52:01|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-18 13:05:17|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-19 07:53:02|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-19 13:07:18|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-22 07:56:05|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-22 13:03:21|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-23 07:57:06|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-23 13:05:22|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-24 07:58:07|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-24 13:07:23|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-25 07:59:08|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-25 13:09:24|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-26 07:45:09|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-26 13:01:25|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-29 07:48:12|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-29 13:07:28|salida
88000049|Salas Castillo|Lucia Sofia|2026-06-30 07:49:13|entrada
88000049|Salas Castillo|Lucia Sofia|2026-06-30 13:09:29|salida
88000050|Paredes Medina|Pedro Victor|2026-06-01 07:51:51|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-01 13:02:11|salida
88000050|Paredes Medina|Pedro Victor|2026-06-02 07:52:52|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-02 13:04:12|salida
88000050|Paredes Medina|Pedro Victor|2026-06-03 07:53:53|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-03 13:06:13|salida
88000050|Paredes Medina|Pedro Victor|2026-06-04 07:54:54|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-04 13:08:14|salida
88000050|Paredes Medina|Pedro Victor|2026-06-05 07:55:55|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-05 13:00:15|salida
88000050|Paredes Medina|Pedro Victor|2026-06-08 07:58:58|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-08 13:06:18|salida
88000050|Paredes Medina|Pedro Victor|2026-06-09 07:59:59|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-09 13:08:19|salida
88000050|Paredes Medina|Pedro Victor|2026-06-10 07:45:00|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-10 13:00:20|salida
88000050|Paredes Medina|Pedro Victor|2026-06-11 07:46:01|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-11 13:02:21|salida
88000050|Paredes Medina|Pedro Victor|2026-06-12 07:47:02|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-12 13:04:22|salida
88000050|Paredes Medina|Pedro Victor|2026-06-15 07:50:05|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-15 13:00:25|salida
88000050|Paredes Medina|Pedro Victor|2026-06-16 07:51:06|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-16 13:02:26|salida
88000050|Paredes Medina|Pedro Victor|2026-06-17 07:52:07|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-17 13:04:27|salida
88000050|Paredes Medina|Pedro Victor|2026-06-18 07:53:08|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-18 13:06:28|salida
88000050|Paredes Medina|Pedro Victor|2026-06-19 07:54:09|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-19 13:08:29|salida
88000050|Paredes Medina|Pedro Victor|2026-06-22 07:57:12|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-22 13:04:32|salida
88000050|Paredes Medina|Pedro Victor|2026-06-23 07:58:13|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-23 13:06:33|salida
88000050|Paredes Medina|Pedro Victor|2026-06-24 07:59:14|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-24 13:08:34|salida
88000050|Paredes Medina|Pedro Victor|2026-06-25 07:45:15|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-25 13:00:35|salida
88000050|Paredes Medina|Pedro Victor|2026-06-26 07:46:16|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-26 13:02:36|salida
88000050|Paredes Medina|Pedro Victor|2026-06-29 07:49:19|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-29 13:08:39|salida
88000050|Paredes Medina|Pedro Victor|2026-06-30 07:50:20|entrada
88000050|Paredes Medina|Pedro Victor|2026-06-30 13:00:40|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-01 07:52:58|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-01 13:03:22|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-02 07:53:59|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-02 13:05:23|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-03 07:54:00|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-03 13:07:24|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-04 07:55:01|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-04 13:09:25|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-05 07:56:02|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-05 13:01:26|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-08 07:59:05|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-08 13:07:29|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-09 07:45:06|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-09 13:09:30|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-10 07:46:07|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-10 13:01:31|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-11 07:47:08|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-11 13:03:32|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-12 07:48:09|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-12 13:05:33|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-15 07:51:12|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-15 13:01:36|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-16 07:52:13|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-16 13:03:37|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-17 07:53:14|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-17 13:05:38|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-18 07:54:15|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-18 13:07:39|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-19 07:55:16|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-19 13:09:40|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-22 07:58:19|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-22 13:05:43|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-23 07:59:20|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-23 13:07:44|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-24 07:45:21|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-24 13:09:45|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-25 07:46:22|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-25 13:01:46|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-26 07:47:23|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-26 13:03:47|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-29 07:50:26|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-29 13:09:50|salida
88000051|Chavez Aguilar|Carmen Ana|2026-06-30 07:51:27|entrada
88000051|Chavez Aguilar|Carmen Ana|2026-06-30 13:01:51|salida
88000052|Ramos Cruz|Jose Luis|2026-06-01 07:53:05|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-01 13:04:33|salida
88000052|Ramos Cruz|Jose Luis|2026-06-02 07:54:06|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-02 13:06:34|salida
88000052|Ramos Cruz|Jose Luis|2026-06-03 07:55:07|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-03 13:08:35|salida
88000052|Ramos Cruz|Jose Luis|2026-06-04 07:56:08|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-04 13:00:36|salida
88000052|Ramos Cruz|Jose Luis|2026-06-05 07:57:09|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-05 13:02:37|salida
88000052|Ramos Cruz|Jose Luis|2026-06-08 07:45:12|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-08 13:08:40|salida
88000052|Ramos Cruz|Jose Luis|2026-06-09 07:46:13|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-09 13:00:41|salida
88000052|Ramos Cruz|Jose Luis|2026-06-10 07:47:14|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-10 13:02:42|salida
88000052|Ramos Cruz|Jose Luis|2026-06-11 07:48:15|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-11 13:04:43|salida
88000052|Ramos Cruz|Jose Luis|2026-06-12 07:49:16|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-12 13:06:44|salida
88000052|Ramos Cruz|Jose Luis|2026-06-15 07:52:19|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-15 13:02:47|salida
88000052|Ramos Cruz|Jose Luis|2026-06-16 07:53:20|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-16 13:04:48|salida
88000052|Ramos Cruz|Jose Luis|2026-06-17 07:54:21|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-17 13:06:49|salida
88000052|Ramos Cruz|Jose Luis|2026-06-18 07:55:22|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-18 13:08:50|salida
88000052|Ramos Cruz|Jose Luis|2026-06-19 07:56:23|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-19 13:00:51|salida
88000052|Ramos Cruz|Jose Luis|2026-06-22 07:59:26|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-22 13:06:54|salida
88000052|Ramos Cruz|Jose Luis|2026-06-23 07:45:27|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-23 13:08:55|salida
88000052|Ramos Cruz|Jose Luis|2026-06-24 07:46:28|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-24 13:00:56|salida
88000052|Ramos Cruz|Jose Luis|2026-06-25 07:47:29|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-25 13:02:57|salida
88000052|Ramos Cruz|Jose Luis|2026-06-26 07:48:30|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-26 13:04:58|salida
88000052|Ramos Cruz|Jose Luis|2026-06-29 07:51:33|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-29 13:00:01|salida
88000052|Ramos Cruz|Jose Luis|2026-06-30 07:52:34|entrada
88000052|Ramos Cruz|Jose Luis|2026-06-30 13:02:02|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-01 07:54:12|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-01 13:05:44|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-02 07:55:13|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-02 13:07:45|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-03 07:56:14|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-03 13:09:46|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-04 07:57:15|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-04 13:01:47|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-05 07:58:16|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-05 13:03:48|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-08 07:46:19|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-08 13:09:51|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-09 07:47:20|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-09 13:01:52|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-10 07:48:21|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-10 13:03:53|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-11 07:49:22|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-11 13:05:54|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-12 07:50:23|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-12 13:07:55|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-15 07:53:26|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-15 13:03:58|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-16 07:54:27|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-16 13:05:59|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-17 07:55:28|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-17 13:07:00|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-18 07:56:29|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-18 13:09:01|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-19 07:57:30|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-19 13:01:02|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-22 07:45:33|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-22 13:07:05|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-23 07:46:34|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-23 13:09:06|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-24 07:47:35|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-24 13:01:07|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-25 07:48:36|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-25 13:03:08|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-26 07:49:37|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-26 13:05:09|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-29 07:52:40|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-29 13:01:12|salida
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-30 07:53:41|entrada
88000053|Gutierrez Mendoza|Teresa Maria|2026-06-30 13:03:13|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-01 07:55:19|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-01 13:06:55|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-02 07:56:20|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-02 13:08:56|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-03 07:57:21|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-03 13:00:57|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-04 07:58:22|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-04 13:02:58|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-05 07:59:23|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-05 13:04:59|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-08 07:47:26|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-08 13:00:02|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-09 07:48:27|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-09 13:02:03|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-10 07:49:28|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-10 13:04:04|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-11 07:50:29|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-11 13:06:05|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-12 07:51:30|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-12 13:08:06|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-15 07:54:33|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-15 13:04:09|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-16 07:55:34|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-16 13:06:10|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-17 07:56:35|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-17 13:08:11|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-18 07:57:36|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-18 13:00:12|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-19 07:58:37|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-19 13:02:13|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-22 07:46:40|entrada
88000054|Castillo Mamani|Raul Carlos|2026-06-22 13:08:16|salida
88000054|Castillo Mamani|Raul Carlos|2026-06-23 07:47:41|entrada
